Epoch,Step,Loss,Discrim_empi,Compress_empi,Discrim_theo,Compress_theo
0,0,-27.03252410888672,54.8855094909668,27.852985382080078,31.10521125793457,27.852983474731445
0,49,-27.270122528076172,55.06275939941406,27.79263687133789,31.285072326660156,27.79263687133789
0,99,-26.296947479248047,54.11504364013672,27.818096160888672,30.345130920410156,27.818092346191406
0,149,-26.91334342956543,54.594512939453125,27.681169509887695,30.822040557861328,27.681167602539062
1,0,-27.419496536254883,54.90132522583008,27.481828689575195,31.126155853271484,27.481828689575195
1,49,-26.878812789916992,54.5577392578125,27.678926467895508,30.790950775146484,27.678924560546875
1,99,-26.38833236694336,53.974853515625,27.58652114868164,30.209766387939453,27.58652114868164
1,149,-26.69883155822754,54.38002014160156,27.681188583374023,30.609180450439453,27.681188583374023
2,0,-25.888343811035156,53.151885986328125,27.26354217529297,29.401308059692383,27.26354217529297
2,49,-27.378765106201172,55.144935607910156,27.766170501708984,31.366817474365234,27.766170501708984
2,99,-27.742176055908203,55.550514221191406,27.808338165283203,31.764572143554688,27.808338165283203
2,149,-26.185623168945312,53.55255889892578,27.36693572998047,29.795185089111328,27.36693572998047
3,0,-26.193117141723633,53.68608856201172,27.492971420288086,29.929401397705078,27.492969512939453
3,49,-26.476634979248047,54.142887115478516,27.66625213623047,30.3787841796875,27.666250228881836
3,99,-27.105432510375977,54.78491973876953,27.679487228393555,31.0039119720459,27.679485321044922
3,149,-27.28072166442871,54.83514404296875,27.55442237854004,31.06631851196289,27.55442237854004
4,0,-26.520179748535156,53.96929931640625,27.449119567871094,30.207698822021484,27.449119567871094
4,49,-27.87006378173828,55.58929443359375,27.71923065185547,31.805021286010742,27.719228744506836
4,99,-26.54677391052246,54.15034866333008,27.603574752807617,30.38437271118164,27.603572845458984
4,149,-26.817426681518555,54.351234436035156,27.5338077545166,30.580474853515625,27.533803939819336
5,0,-26.579010009765625,54.297569274902344,27.71855926513672,30.527759552001953,27.71855926513672
5,49,-25.739002227783203,53.245941162109375,27.506938934326172,29.49310302734375,27.506938934326172
5,99,-26.54418182373047,54.21021270751953,27.666030883789062,30.441795349121094,27.666030883789062
5,149,-26.08428955078125,53.53889846801758,27.454608917236328,29.782146453857422,27.454607009887695
6,0,-26.149951934814453,53.60797882080078,27.458026885986328,29.849346160888672,27.458026885986328
6,49,-27.21091079711914,54.747596740722656,27.536685943603516,30.973167419433594,27.536678314208984
6,99,-27.04359245300293,54.47517395019531,27.431581497192383,30.704710006713867,27.431581497192383
6,149,-27.265396118164062,54.806495666503906,27.541099548339844,31.03270721435547,27.541099548339844
7,0,-26.902042388916016,54.59803009033203,27.695987701416016,30.826568603515625,27.695987701416016
7,49,-27.593894958496094,55.23188018798828,27.637985229492188,31.45090103149414,27.637985229492188
7,99,-26.342111587524414,53.905269622802734,27.56315803527832,30.143856048583984,27.56315803527832
7,149,-25.943450927734375,53.26085662841797,27.317405700683594,29.513765335083008,27.317401885986328
8,0,-26.607633590698242,54.1031494140625,27.495515823364258,30.33803939819336,27.495515823364258
8,49,-26.176990509033203,53.55462646484375,27.377635955810547,29.795223236083984,27.377634048461914
8,99,-26.330974578857422,54.00091552734375,27.669940948486328,30.235069274902344,27.669939041137695
8,149,-26.8372745513916,54.345115661621094,27.507841110229492,30.57439613342285,27.507841110229492
9,0,-27.255773544311523,54.96371841430664,27.707944869995117,31.185129165649414,27.707944869995117
9,49,-26.16800880432129,53.48421859741211,27.31620979309082,29.729923248291016,27.31620979309082
9,99,-28.159669876098633,55.88420104980469,27.724531173706055,32.09370040893555,27.724529266357422
9,149,-26.77968406677246,54.27605438232422,27.496370315551758,30.506357192993164,27.496368408203125
10,0,-27.147602081298828,54.76228332519531,27.614681243896484,30.98370933532715,27.614681243896484
10,49,-25.98751449584961,53.56034469604492,27.572830200195312,29.79973793029785,27.572830200195312
10,99,-28.46672821044922,56.205101013183594,27.738372802734375,32.41346740722656,27.73836898803711
10,149,-28.057533264160156,55.791969299316406,27.73443603515625,31.998136520385742,27.73443603515625
11,0,-26.984960556030273,54.4681510925293,27.483190536499023,30.68987274169922,27.483190536499023
11,49,-26.474712371826172,53.99113464355469,27.516422271728516,30.230735778808594,27.516422271728516
11,99,-26.71514129638672,54.34139633178711,27.62625503540039,30.569580078125,27.62625503540039
11,149,-28.1815128326416,55.848907470703125,27.667394638061523,32.061805725097656,27.667390823364258
12,0,-26.916093826293945,54.522464752197266,27.60637092590332,30.74497413635254,27.606369018554688
12,49,-27.675914764404297,55.13028335571289,27.454368591308594,31.34941291809082,27.454368591308594
12,99,-26.291860580444336,53.930999755859375,27.63913917541504,30.167346954345703,27.639135360717773
12,149,-26.33072280883789,53.991310119628906,27.660587310791016,30.227781295776367,27.660587310791016
13,0,-26.19774055480957,53.53382110595703,27.33608055114746,29.77910614013672,27.33608055114746
13,49,-26.793834686279297,54.49120330810547,27.697368621826172,30.71653175354004,27.697364807128906
13,99,-26.2791690826416,53.92414093017578,27.64497184753418,30.159839630126953,27.64497184753418
13,149,-27.5045223236084,55.170284271240234,27.665761947631836,31.39027214050293,27.665761947631836
14,0,-28.550716400146484,56.1085090637207,27.55779266357422,32.32313919067383,27.557790756225586
14,49,-26.477649688720703,53.9370002746582,27.4593505859375,30.171398162841797,27.459348678588867
14,99,-26.919605255126953,54.52571105957031,27.60610580444336,30.752445220947266,27.60610580444336
14,149,-26.69402313232422,54.026519775390625,27.332496643066406,30.261425018310547,27.33249282836914
15,0,-26.831064224243164,54.511024475097656,27.679960250854492,30.73388671875,27.67995834350586
15,49,-26.959501266479492,54.424476623535156,27.464975357055664,30.65106201171875,27.464975357055664
15,99,-27.825532913208008,55.67178726196289,27.846254348754883,31.885705947875977,27.846254348754883
15,149,-27.360076904296875,55.06180191040039,27.701725006103516,31.28152084350586,27.70172119140625
16,0,-27.73337745666504,55.28963088989258,27.55625343322754,31.507408142089844,27.556251525878906
16,49,-27.050098419189453,54.67314910888672,27.623050689697266,30.897912979125977,27.623048782348633
16,99,-27.07925796508789,54.4979362487793,27.418678283691406,30.725427627563477,27.418676376342773
16,149,-27.346975326538086,54.70030975341797,27.353334426879883,30.922391891479492,27.353334426879883
17,0,-27.49800682067871,54.91374969482422,27.415742874145508,31.134803771972656,27.41573715209961
17,49,-26.649566650390625,54.215415954589844,27.56584930419922,30.44381332397461,27.56584930419922
17,99,-26.391338348388672,53.843666076660156,27.452327728271484,30.08330726623535,27.452327728271484
17,149,-26.57021141052246,54.17522430419922,27.605012893676758,30.407634735107422,27.605012893676758
18,0,-25.919836044311523,53.22406005859375,27.304224014282227,29.468353271484375,27.304222106933594
18,49,-26.312091827392578,53.7137451171875,27.401653289794922,29.951416015625,27.401647567749023
18,99,-27.071199417114258,54.62127685546875,27.550077438354492,30.843978881835938,27.550077438354492
18,149,-26.87649917602539,54.39381790161133,27.517318725585938,30.61729621887207,27.517318725585938
19,0,-26.738901138305664,54.024776458740234,27.28587532043457,30.257484436035156,27.285873413085938
19,49,-27.572721481323242,55.036285400390625,27.463563919067383,31.256507873535156,27.46356201171875
19,99,-26.831096649169922,54.4025993347168,27.571502685546875,30.63018035888672,27.571502685546875
19,149,-26.379484176635742,53.76937484741211,27.389890670776367,30.00627899169922,27.389890670776367
20,0,-27.584636688232422,55.14860916137695,27.56397247314453,31.37005043029785,27.56397247314453
20,49,-26.45338249206543,53.77558898925781,27.322206497192383,30.012123107910156,27.32220458984375
20,99,-28.387615203857422,56.02595901489258,27.638343811035156,32.23164367675781,27.638341903686523
20,149,-26.870058059692383,54.37600326538086,27.505945205688477,30.602096557617188,27.505945205688477
21,0,-27.163005828857422,54.405277252197266,27.242271423339844,30.63637924194336,27.24226951599121
21,49,-28.931440353393555,56.70146179199219,27.770021438598633,32.90086364746094,27.77001953125
21,99,-26.417552947998047,53.7251091003418,27.30755615234375,29.961151123046875,27.30755615234375
21,149,-27.07607650756836,54.546226501464844,27.470149993896484,30.776962280273438,27.470149993896484
22,0,-26.528667449951172,53.986671447753906,27.458003997802734,30.22258758544922,27.458003997802734
22,49,-26.53626823425293,53.83769607543945,27.301427841186523,30.073455810546875,27.301427841186523
22,99,-27.209701538085938,54.539424896240234,27.329723358154297,30.77059555053711,27.329723358154297
22,149,-27.69730567932129,55.442100524902344,27.744794845581055,31.662532806396484,27.744792938232422
23,0,-28.028663635253906,55.54474639892578,27.516082763671875,31.762144088745117,27.516080856323242
23,49,-27.60580825805664,55.21144104003906,27.605632781982422,31.429458618164062,27.605628967285156
23,99,-28.385408401489258,56.002655029296875,27.617246627807617,32.21057891845703,27.617244720458984
23,149,-26.774700164794922,54.21574020385742,27.4410400390625,30.44437026977539,27.441038131713867
24,0,-27.271007537841797,54.59801483154297,27.327007293701172,30.825651168823242,27.32700538635254
24,49,-27.42051887512207,54.79811096191406,27.377592086791992,31.02812957763672,27.37759017944336
24,99,-26.511219024658203,53.83730697631836,27.326087951660156,30.074806213378906,27.326087951660156
24,149,-26.98805809020996,54.59697341918945,27.608915328979492,30.821395874023438,27.608915328979492
25,0,-27.162748336791992,54.64459228515625,27.481843948364258,30.866790771484375,27.481843948364258
25,49,-26.397235870361328,53.897865295410156,27.500629425048828,30.132556915283203,27.500629425048828
25,99,-26.595489501953125,54.17181396484375,27.576324462890625,30.40186309814453,27.576322555541992
25,149,-27.86083984375,55.719276428222656,27.858436584472656,31.923851013183594,27.858434677124023
26,0,-28.376758575439453,55.92725372314453,27.550495147705078,32.13383102416992,27.550493240356445
26,49,-27.13602066040039,54.62747573852539,27.491455078125,30.856304168701172,27.491455078125
