Label,D1,D2
0.0,-31.11273193359375,5.26540994644165
3.0,72.09008026123047,-13.58958625793457
3.0,19.821945190429688,-36.810340881347656
0.0,-31.7862606048584,5.958277702331543
3.0,8.590422630310059,19.997806549072266
0.0,5.507606506347656,41.602962493896484
0.0,-31.103649139404297,6.182294845581055
0.0,25.387481689453125,-1.0580222606658936
0.0,-31.84412384033203,5.88273286819458
1.0,8.17784309387207,74.79924774169922
0.0,-30.96732521057129,5.307548522949219
0.0,-30.833614349365234,5.631387233734131
0.0,-30.797225952148438,5.914995193481445
0.0,-31.089624404907227,6.181784152984619
3.0,40.55773162841797,-16.11992835998535
2.0,-35.12306213378906,-46.042396545410156
3.0,16.043485641479492,-28.685195922851562
2.0,-12.15134048461914,-36.301170349121094
0.0,-31.535314559936523,6.215775489807129
3.0,27.175060272216797,2.847209930419922
0.0,-30.82915496826172,5.983209133148193
0.0,84.00567626953125,-13.89073657989502
0.0,-31.843547821044922,5.532709121704102
2.0,-9.898819923400879,-38.23652267456055
0.0,-31.565210342407227,5.181922435760498
2.0,-10.45768928527832,-30.52971076965332
0.0,-1.7487776279449463,51.13178634643555
3.0,35.16792678833008,-53.0226936340332
0.0,-31.195554733276367,5.166088581085205
0.0,-31.836217880249023,5.5114545822143555
2.0,-35.48809814453125,-62.96049118041992
3.0,16.95038604736328,-28.704484939575195
0.0,-31.527929306030273,6.22304105758667
3.0,28.15911102294922,-32.14904022216797
0.0,-4.78080415725708,38.9324836730957
0.0,-30.5150089263916,5.40292501449585
0.0,-31.571048736572266,5.210134983062744
0.0,-42.76698684692383,-16.270782470703125
3.0,26.918704986572266,-59.051326751708984
1.0,-12.070076942443848,66.07882690429688
0.0,-31.179670333862305,13.274923324584961
3.0,21.074522018432617,-46.078025817871094
0.0,-8.51545524597168,-16.980436325073242
1.0,66.2837142944336,49.014095306396484
4.0,-10.444795608520508,-52.797874450683594
0.0,-33.232032775878906,9.981700897216797
0.0,-43.774436950683594,-7.713698863983154
3.0,30.3199405670166,-24.036663055419922
3.0,57.00242233276367,-30.2241153717041
1.0,-1.2357897758483887,67.9605941772461
3.0,24.989727020263672,-20.8935489654541
0.0,-17.451129913330078,34.77280807495117
0.0,4.482372283935547,-19.646066665649414
0.0,-57.68804168701172,-1.778371810913086
1.0,7.953693389892578,74.54251098632812
0.0,22.030731201171875,39.39553451538086
0.0,-18.104381561279297,3.1221225261688232
1.0,42.35143280029297,44.7862434387207
0.0,3.362368583679199,34.861183166503906
0.0,-10.085091590881348,5.644018650054932
0.0,-59.96883010864258,24.667951583862305
