Label,D1,D2
0.0,-61.09508514404297,-21.153528213500977
1.0,-4.298742771148682,44.91679382324219
1.0,16.089515686035156,34.02729034423828
2.0,30.884878158569336,-75.10676574707031
1.0,6.249575138092041,14.823381423950195
1.0,-0.49080753326416016,-61.73537826538086
0.0,-34.732574462890625,-13.451802253723145
0.0,-62.63984680175781,-17.803146362304688
3.0,-100.31139373779297,11.26954174041748
4.0,55.57720184326172,45.442222595214844
3.0,-85.70172882080078,28.902912139892578
0.0,-64.38557434082031,-43.65488815307617
2.0,50.02265930175781,-69.75421905517578
0.0,-48.14204788208008,-52.31760025024414
1.0,-16.05411720275879,12.289385795593262
1.0,-1.3338301181793213,-12.035767555236816
1.0,-29.705888748168945,66.5260238647461
1.0,6.7697882652282715,-20.383960723876953
0.0,-64.76873016357422,-31.77555274963379
1.0,3.486278533935547,35.703407287597656
2.0,64.38845825195312,-53.750247955322266
4.0,33.7501220703125,0.4033491313457489
2.0,20.770687103271484,-51.26298141479492
1.0,-0.6047627925872803,-3.967195510864258
0.0,-33.47478103637695,11.06567096710205
1.0,17.59644889831543,-19.264144897460938
1.0,-7.165502071380615,-8.726662635803223
1.0,-32.10132598876953,13.110631942749023
0.0,-36.91108703613281,-2.5188326835632324
3.0,-16.846879959106445,-82.10992431640625
1.0,15.882293701171875,-24.72274398803711
1.0,-13.912425994873047,62.02981948852539
3.0,-16.342153549194336,-83.97140502929688
1.0,-25.28457260131836,74.60775756835938
1.0,-12.254918098449707,11.189456939697266
2.0,32.40348815917969,-66.3288345336914
0.0,88.89247131347656,7.140514373779297
0.0,-73.3800277709961,-22.67865753173828
1.0,-44.32197570800781,70.33662414550781
4.0,62.29920196533203,18.671695709228516
0.0,-52.00208282470703,-60.80235290527344
1.0,-45.27050018310547,38.37568664550781
0.0,-56.47893524169922,-2.507852077484131
4.0,81.55738830566406,-4.96653938293457
1.0,-25.3983097076416,35.55232238769531
0.0,-60.12157440185547,16.845861434936523
0.0,-31.033958435058594,-12.6632661819458
1.0,10.996310234069824,34.06926345825195
1.0,17.79570770263672,64.45146942138672
4.0,68.64701843261719,-6.180650234222412
1.0,-46.382381439208984,39.030120849609375
2.0,32.250389099121094,-55.13930892944336
1.0,8.752739906311035,0.6658737659454346
0.0,-25.12012481689453,-11.841651916503906
4.0,53.93157958984375,6.679073810577393
1.0,-25.419857025146484,78.14257049560547
0.0,-27.43018341064453,-21.955093383789062
4.0,82.51266479492188,1.9039216041564941
1.0,-37.547157287597656,0.16870583593845367
0.0,-47.51001739501953,-30.176902770996094
0.0,-80.14196014404297,-2.8077900409698486
1.0,4.83871603012085,-37.55084991455078
1.0,-28.04545021057129,58.70306396484375
1.0,9.252867698669434,-12.7012357711792
1.0,-22.776533126831055,56.425174713134766
1.0,-6.5478596687316895,61.235992431640625
3.0,-87.9522705078125,2.3417961597442627
1.0,7.022505283355713,60.56391143798828
0.0,-47.32528305053711,-34.97956085205078
0.0,-19.879056930541992,-1.4813101291656494
0.0,-15.049104690551758,-41.178035736083984
3.0,-85.99310302734375,28.958311080932617
3.0,-21.116092681884766,-77.38151550292969
1.0,7.7175984382629395,-9.547060012817383
1.0,-28.801931381225586,40.59934997558594
4.0,72.6682357788086,3.1135475635528564
0.0,-51.533512115478516,-20.41927146911621
3.0,5.286197662353516,83.5516128540039
4.0,73.56189727783203,3.864283561706543
0.0,-33.26384353637695,-21.39128303527832
1.0,-32.641231536865234,32.495384216308594
1.0,-27.54340362548828,49.87813949584961
0.0,-75.39933013916016,-13.484363555908203
1.0,-0.20207250118255615,42.005496978759766
4.0,36.86724090576172,16.984102249145508
4.0,32.858036041259766,31.478601455688477
4.0,44.41259002685547,-17.06694221496582
0.0,-64.00538635253906,-31.626022338867188
0.0,-23.125728607177734,-30.886171340942383
1.0,-22.804689407348633,7.677679061889648
3.0,-55.549983978271484,-77.6171875
0.0,-57.49098587036133,-50.95486831665039
1.0,-25.092660903930664,70.78772735595703
1.0,9.194723129272461,15.84548568725586
4.0,77.13202667236328,1.7171517610549927
1.0,0.5646331906318665,-29.42034339904785
3.0,-89.46968841552734,-44.85042190551758
3.0,-93.1246109008789,9.680923461914062
3.0,-88.4297103881836,-3.1872546672821045
1.0,-46.51913070678711,62.25848388671875
0.0,-41.68714141845703,-37.509193420410156
0.0,-44.41440963745117,4.036240100860596
1.0,-24.045732498168945,17.617305755615234
1.0,-8.080979347229004,42.12974166870117
1.0,-11.370933532714844,34.28167724609375
3.0,-25.759016036987305,-81.5268783569336
1.0,12.644950866699219,-21.406063079833984
4.0,28.97426414489746,-13.293782234191895
4.0,59.02396011352539,29.857892990112305
1.0,-11.532652854919434,62.257720947265625
2.0,47.58696365356445,-54.7109260559082
1.0,-14.22852611541748,16.454200744628906
3.0,-83.73442840576172,8.858675003051758
1.0,-28.243017196655273,73.42108154296875
4.0,25.906789779663086,21.173328399658203
0.0,-49.47509765625,-7.313336372375488
4.0,47.26571273803711,10.731943130493164
0.0,-32.56060028076172,-13.156392097473145
3.0,-94.26653289794922,-5.3404011726379395
2.0,54.01874923706055,-61.62330627441406
3.0,-85.23883819580078,0.2027115374803543
2.0,39.28084182739258,-79.6804428100586
0.0,-53.225467681884766,-31.0809326171875
3.0,-54.94241714477539,-77.6982421875
0.0,-48.415977478027344,-60.791229248046875
1.0,4.148597717285156,-37.74089050292969
1.0,-23.2852840423584,12.063582420349121
1.0,17.757802963256836,54.05500793457031
1.0,2.797478437423706,70.09049987792969
1.0,19.241615295410156,-35.3394660949707
1.0,-49.479434967041016,60.767948150634766
0.0,-72.42076110839844,-10.567907333374023
3.0,-44.242332458496094,-75.5959701538086
1.0,-16.153583526611328,46.740989685058594
0.0,-54.4878044128418,-15.548742294311523
0.0,-24.617673873901367,-9.695266723632812
1.0,-43.457061767578125,38.0357780456543
3.0,-47.65534210205078,-72.27983093261719
4.0,46.6022834777832,31.5611629486084
1.0,2.0308899879455566,15.5181303024292
3.0,-91.90614318847656,16.443666458129883
0.0,-17.39640998840332,-30.521732330322266
1.0,-36.394439697265625,59.44397735595703
0.0,30.75463104248047,4.94025182723999
3.0,-23.16889762878418,-79.22013854980469
0.0,-58.64810562133789,-11.1084566116333
3.0,-88.11994171142578,-3.1790452003479004
4.0,66.69673156738281,19.881500244140625
0.0,-40.362510681152344,-24.903661727905273
2.0,39.391109466552734,-53.30588912963867
0.0,-51.2577018737793,-45.141845703125
1.0,-30.192110061645508,71.76583862304688
2.0,60.60633087158203,-57.93470764160156
0.0,-55.76858901977539,-54.23456573486328
4.0,-43.86906051635742,0.8634439706802368
