Epoch,Step,Loss,Discrim_empi,Compress_empi,Discrim_theo,Compress_theo
0,0,-21.790115356445312,54.8855094909668,27.852985382080078,31.10521125793457,27.852983474731445
0,49,-21.920604705810547,55.06275939941406,27.79263687133789,31.285072326660156,27.79263687133789
0,99,-21.34178924560547,54.11504364013672,27.818096160888672,30.345130920410156,27.818092346191406
0,149,-21.684242248535156,54.594512939453125,27.681169509887695,30.822040557861328,27.681167602539062
1,0,-21.948570251464844,54.90238952636719,27.482166290283203,31.127208709716797,27.48216438293457
1,49,-21.662376403808594,54.55659866333008,27.678955078125,30.789817810058594,27.678955078125
1,99,-21.35053062438965,53.975399017333984,27.58677864074707,30.210302352905273,27.58677864074707
1,149,-21.55573272705078,54.38051986694336,27.68145179748535,30.60967445373535,27.68145179748535
2,0,-20.98584747314453,53.15243911743164,27.2640438079834,29.40185546875,27.2640438079834
2,49,-21.980697631835938,55.14541244506836,27.76637840270996,31.367277145385742,27.766374588012695
2,99,-22.207107543945312,55.551063537597656,27.80882453918457,31.76510238647461,27.80882453918457
2,149,-21.185352325439453,53.553993225097656,27.367612838745117,29.79660415649414,27.367612838745117
3,0,-21.21466827392578,53.686744689941406,27.49344825744629,29.93004608154297,27.49344825744629
3,49,-21.419574737548828,54.143836975097656,27.666826248168945,30.379724502563477,27.666826248168945
3,99,-21.800697326660156,54.78801345825195,27.68028450012207,31.006959915161133,27.680282592773438
3,149,-21.880054473876953,54.83673095703125,27.554956436157227,31.067909240722656,27.554956436157227
4,0,-21.40018081665039,53.966697692871094,27.449594497680664,30.205120086669922,27.44959259033203
4,49,-22.2664794921875,55.59076690673828,27.719955444335938,31.806434631347656,27.719955444335938
4,99,-21.449146270751953,54.151607513427734,27.60455322265625,30.3856201171875,27.60455322265625
4,149,-21.59741973876953,54.35224914550781,27.53482437133789,30.58148765563965,27.534822463989258
5,0,-21.49312400817871,54.30208206176758,27.720312118530273,30.53219985961914,27.720312118530273
5,49,-20.944612503051758,53.246543884277344,27.50828742980957,29.493698120117188,27.508285522460938
5,99,-21.459308624267578,54.21044921875,27.667407989501953,30.442062377929688,27.667407989501953
5,149,-21.141841888427734,53.540199279785156,27.45570182800293,29.78343963623047,27.455699920654297
6,0,-21.18024253845215,53.606544494628906,27.45921516418457,29.84793472290039,27.45921516418457
6,49,-21.83107566833496,54.74320602416992,27.537120819091797,30.96881866455078,27.537118911743164
6,99,-21.713115692138672,54.47716522216797,27.432964324951172,30.706640243530273,27.432960510253906
6,149,-21.865171432495117,54.802207946777344,27.540382385253906,31.02845001220703,27.540382385253906
7,0,-21.68109130859375,54.5999755859375,27.697237014770508,30.82848358154297,27.697235107421875
7,49,-22.085519790649414,55.23527145385742,27.63910675048828,31.454242706298828,27.639102935791016
7,99,-21.318058013916016,53.905860900878906,27.563648223876953,30.144420623779297,27.563644409179688
