Epoch,Step,Loss,Discrim_empi,Compress_empi,Discrim_theo,Compress_theo
0,0,-3.6975231170654297,59.03303146362305,31.7222957611084,35.17387008666992,31.7222957611084
0,49,-3.981504440307617,59.40529251098633,31.661672592163086,35.54422378540039,31.661672592163086
0,99,-4.216829299926758,60.077125549316406,31.82944679260254,36.208839416503906,31.829444885253906
0,149,-3.720743179321289,58.88344955444336,31.60932731628418,35.02412033081055,31.609325408935547
1,0,-4.009828567504883,59.381919860839844,31.619325637817383,35.51825714111328,31.619325637817383
1,49,-4.396724700927734,60.051856994628906,31.63439178466797,36.18526077270508,31.634389877319336
1,99,-4.057538986206055,59.63547897338867,31.7237491607666,35.76919174194336,31.72374725341797
1,149,-4.167375564575195,59.69633483886719,31.650426864624023,35.829322814941406,31.650426864624023
2,0,-4.377737045288086,60.20428466796875,31.744836807250977,36.33628463745117,31.744836807250977
2,49,-3.990297317504883,59.430450439453125,31.6679744720459,35.566802978515625,31.6679744720459
2,99,-4.26220703125,59.801025390625,31.618408203125,35.933570861816406,31.618406295776367
2,149,-3.960634231567383,59.27275085449219,31.603017807006836,35.41233825683594,31.603017807006836
3,0,-4.1136474609375,59.579254150390625,31.633907318115234,35.712989807128906,31.63390350341797
3,49,-4.590610504150391,60.377784729003906,31.636062622070312,36.504966735839844,31.636062622070312
3,99,-4.110754013061523,59.73713302612305,31.73152732849121,35.869239807128906,31.73152732849121
3,149,-4.2290802001953125,59.77892303466797,31.638275146484375,35.910118103027344,31.638275146484375
4,0,-3.979318618774414,59.4775505065918,31.707212448120117,35.612186431884766,31.707210540771484
4,49,-4.133125305175781,59.4398193359375,31.53076934814453,35.57368850708008,31.53076934814453
4,99,-4.334728240966797,60.10089874267578,31.725811004638672,36.229461669921875,31.725811004638672
4,149,-4.255044937133789,60.0886344909668,31.79813575744629,36.218017578125,31.798131942749023
5,0,-3.98822021484375,59.233055114746094,31.551612854003906,35.37067794799805,31.55160903930664
5,49,-4.620830535888672,60.32276153564453,31.572826385498047,36.45201873779297,31.572824478149414
5,99,-4.046571731567383,59.5324821472168,31.67291831970215,35.66539764404297,31.672916412353516
5,149,-3.8869800567626953,59.446956634521484,31.78119468688965,35.582794189453125,31.78119468688965
6,0,-4.409858703613281,60.000091552734375,31.590198516845703,36.128761291503906,31.590194702148438
6,49,-4.0746612548828125,59.43836975097656,31.588363647460938,35.572792053222656,31.588363647460938
6,99,-4.145355224609375,59.644309997558594,31.641231536865234,35.7774772644043,31.6412296295166
6,149,-4.149253845214844,59.7546272277832,31.70352554321289,35.884864807128906,31.703521728515625
7,0,-4.834016799926758,60.76279830932617,31.6236629486084,36.88456726074219,31.623659133911133
7,49,-4.055828094482422,59.65160369873047,31.73513412475586,35.78287887573242,31.73512840270996
7,99,-4.068380355834961,59.5323486328125,31.651029586791992,35.665184020996094,31.65102767944336
7,149,-4.248392105102539,59.74330520629883,31.597593307495117,35.874534606933594,31.597593307495117
8,0,-3.8609676361083984,59.17521667480469,31.644163131713867,35.31172180175781,31.644161224365234
8,49,-4.371891021728516,60.19671630859375,31.746139526367188,36.322410583496094,31.746137619018555
8,99,-4.321735382080078,59.87007141113281,31.60030746459961,35.99992752075195,31.60030746459961
8,149,-4.1105194091796875,59.711021423339844,31.716094970703125,35.842811584472656,31.716087341308594
9,0,-4.2278900146484375,60.048179626464844,31.80101776123047,36.17593765258789,31.801013946533203
9,49,-4.267175674438477,60.14876937866211,31.82208824157715,36.2763671875,31.82208824157715
9,99,-4.704799652099609,60.86461639404297,31.81397247314453,36.98780059814453,31.8139705657959
9,149,-4.576604843139648,60.23149490356445,31.562292098999023,36.35991287231445,31.56229019165039
10,0,-4.215662002563477,59.55607986450195,31.517988204956055,35.68775939941406,31.517988204956055
10,49,-4.413846969604492,59.93106460571289,31.5447940826416,36.06177520751953,31.5447940826416
10,99,-4.166925430297852,59.66969680786133,31.6348934173584,35.79852294921875,31.634891510009766
10,149,-4.113735198974609,59.464962005615234,31.565242767333984,35.5987548828125,31.565242767333984
11,0,-4.591970443725586,60.37987518310547,31.635957717895508,36.503578186035156,31.635955810546875
11,49,-4.298267364501953,60.229793548583984,31.839611053466797,36.35564422607422,31.839611053466797
11,99,-4.085182189941406,59.52802276611328,31.631633758544922,35.66328811645508,31.631633758544922
11,149,-4.065706253051758,59.658084869384766,31.72914695739746,35.791404724121094,31.729145050048828
12,0,-4.261905670166016,59.99998474121094,31.738086700439453,36.12641906738281,31.73808479309082
12,49,-4.572956085205078,60.52048110961914,31.739334106445312,36.6438102722168,31.739334106445312
12,99,-4.278690338134766,59.42662811279297,31.377288818359375,35.558937072753906,31.377288818359375
12,149,-4.825716018676758,60.7437744140625,31.62055015563965,36.86566925048828,31.62055015563965
13,0,-4.494230270385742,59.968021392822266,31.48658561706543,36.096614837646484,31.48658561706543
13,49,-4.329376220703125,59.93223571777344,31.629966735839844,36.0604248046875,31.629966735839844
13,99,-4.207090377807617,59.65639877319336,31.58675193786621,35.786468505859375,31.58675193786621
13,149,-4.412036895751953,60.06165313720703,31.624958038330078,36.18711853027344,31.624954223632812
14,0,-4.213233947753906,59.82548904418945,31.68206024169922,35.955894470214844,31.682058334350586
14,49,-3.999622344970703,59.158966064453125,31.495758056640625,35.29486846923828,31.495758056640625
14,99,-4.575386047363281,60.285457611083984,31.595890045166016,36.4093017578125,31.595890045166016
14,149,-4.113697052001953,59.76103591918945,31.74292755126953,35.89080047607422,31.7429256439209
15,0,-4.506809234619141,60.14317321777344,31.579097747802734,36.268089294433594,31.579097747802734
15,49,-4.560083389282227,60.56325149536133,31.777868270874023,36.684627532958984,31.777864456176758
15,99,-4.496150970458984,60.38977813720703,31.737716674804688,36.5155143737793,31.737716674804688
15,149,-4.565973281860352,59.99408721923828,31.430479049682617,36.122039794921875,31.430479049682617
16,0,-4.534811019897461,59.88496780395508,31.396169662475586,36.013648986816406,31.396162033081055
16,49,-4.626655578613281,60.5958137512207,31.7308349609375,36.71966552734375,31.730833053588867
16,99,-4.4905242919921875,60.41912078857422,31.760948181152344,36.54216003417969,31.76094627380371
16,149,-4.314393997192383,60.17903137207031,31.793027877807617,36.3044548034668,31.793027877807617
17,0,-4.792369842529297,60.48074722290039,31.496078491210938,36.605682373046875,31.496074676513672
17,49,-4.391609191894531,60.24342727661133,31.75444793701172,36.36901092529297,31.75444793701172
17,99,-4.508453369140625,60.037052154541016,31.513778686523438,36.161949157714844,31.513774871826172
17,149,-4.316476821899414,59.80449676513672,31.566221237182617,35.932960510253906,31.566221237182617
18,0,-4.343696594238281,60.134071350097656,31.73674774169922,36.25860595703125,31.736745834350586
18,49,-4.811666488647461,60.78767395019531,31.660940170288086,36.90805435180664,31.660940170288086
18,99,-4.364860534667969,59.846046447753906,31.542770385742188,35.97459411621094,31.542768478393555
18,149,-4.802850723266602,60.991729736328125,31.79218864440918,37.10968017578125,31.79218864440918
19,0,-4.47944450378418,60.22003173828125,31.65257453918457,36.34479904174805,31.652570724487305
19,49,-4.628198623657227,60.81890869140625,31.863149642944336,36.937713623046875,31.863149642944336
19,99,-4.516302108764648,60.17400360107422,31.588102340698242,36.29941177368164,31.588102340698242
19,149,-4.311504364013672,59.980960845947266,31.677074432373047,36.107418060302734,31.67707061767578
20,0,-4.296258926391602,60.15205764770508,31.79497718811035,36.276405334472656,31.79497718811035
20,49,-4.86114501953125,60.89349365234375,31.67495346069336,37.012550354003906,31.67495346069336
20,99,-4.348367691040039,60.02533721923828,31.666837692260742,36.15169143676758,31.666837692260742
20,149,-4.473045349121094,60.62261199951172,31.900524139404297,36.743499755859375,31.90052032470703
21,0,-4.098520278930664,59.75294494628906,31.75324821472168,35.882904052734375,31.753244400024414
21,49,-4.429445266723633,60.11544418334961,31.639822006225586,36.24216079711914,31.639822006225586
21,99,-4.414766311645508,60.35877227783203,31.80049705505371,36.48118591308594,31.800495147705078
21,149,-4.27604866027832,60.232078552246094,31.86319923400879,36.35600280761719,31.863197326660156
22,0,-4.72364616394043,60.831024169921875,31.77496910095215,36.95003128051758,31.774965286254883
22,49,-4.477481842041016,60.483497619628906,31.812618255615234,36.60698318481445,31.8126163482666
22,99,-4.224191665649414,59.775760650634766,31.641267776489258,35.903751373291016,31.641267776489258
22,149,-4.459400177001953,60.05036163330078,31.570819854736328,36.176841735839844,31.570819854736328
23,0,-4.691919326782227,60.69744873046875,31.726552963256836,36.817787170410156,31.726552963256836
23,49,-4.581201553344727,60.534793853759766,31.739675521850586,36.65739059448242,31.739675521850586
23,99,-4.556144714355469,60.34855651855469,31.652992248535156,36.47114181518555,31.652992248535156
23,149,-4.361268997192383,60.45573043823242,31.912172317504883,36.579708099365234,31.912172317504883
24,0,-4.355937957763672,59.912818908691406,31.591754913330078,36.04010772705078,31.591753005981445
24,49,-4.830413818359375,60.72956085205078,31.607322692871094,36.84914016723633,31.607322692871094
24,99,-4.512340545654297,60.32513427734375,31.682743072509766,36.451515197753906,31.682743072509766
24,149,-4.211088180541992,59.86262130737305,31.70648765563965,35.989501953125,31.70648765563965
25,0,-4.6115264892578125,60.79429626464844,31.86505126953125,36.91253662109375,31.86505126953125
25,49,-4.381948471069336,60.01031494140625,31.624242782592773,36.13634490966797,31.624242782592773
25,99,-4.429105758666992,60.401405334472656,31.811738967895508,36.524513244628906,31.811738967895508
25,149,-4.30732536315918,59.90937805175781,31.638303756713867,36.03657150268555,31.638303756713867
26,0,-4.678627014160156,60.788692474365234,31.79458999633789,36.9072380065918,31.79458999633789
26,49,-4.40894889831543,59.77339553833008,31.45509147644043,35.90410614013672,31.45509147644043
26,99,-4.66619873046875,60.6922607421875,31.749160766601562,36.81235885620117,31.749160766601562
