Epoch,Step,Loss,Discrim_empi,Compress_empi,Discrim_theo,Compress_theo
0,0,-5.550065994262695,55.50200271606445,27.75113868713379,31.709083557128906,27.751134872436523
0,49,-5.660139083862305,55.54404830932617,27.666292190551758,31.745254516601562,27.666292190551758
0,99,-5.488565444946289,55.22248840332031,27.644929885864258,31.428936004638672,27.644929885864258
0,149,-5.361310958862305,55.301727294921875,27.819726943969727,31.50836753845215,27.819726943969727
1,0,-5.513568878173828,55.126766204833984,27.56249237060547,31.330883026123047,27.56249237060547
1,49,-5.430231094360352,55.11056137084961,27.636106491088867,31.317703247070312,27.636106491088867
1,99,-5.337333679199219,55.1004638671875,27.722946166992188,31.308605194091797,27.722944259643555
1,149,-6.380855560302734,56.94645309448242,27.787017822265625,33.13465881347656,27.787017822265625
2,0,-5.525400161743164,55.289100646972656,27.648061752319336,31.497711181640625,27.648061752319336
2,49,-5.26715087890625,54.99889373779297,27.73218536376953,31.205556869506836,27.732181549072266
2,99,-5.585384368896484,55.27587890625,27.580142974853516,31.48081398010254,27.580142974853516
2,149,-5.666414260864258,55.65375900268555,27.72584342956543,31.856678009033203,27.725841522216797
3,0,-5.558061599731445,55.340362548828125,27.64615821838379,31.541397094726562,27.646156311035156
3,49,-5.709468841552734,55.3847770690918,27.521400451660156,31.586339950561523,27.52139663696289
3,99,-5.120151519775391,54.69551086425781,27.697154998779297,30.909067153930664,27.69715118408203
3,149,-5.658412933349609,55.545867919921875,27.669109344482422,31.748790740966797,27.669109344482422
4,0,-5.790988922119141,55.999454498291016,27.808685302734375,32.19845962524414,27.808683395385742
4,49,-5.187404632568359,54.51313018798828,27.52047348022461,30.72928237915039,27.520471572875977
4,99,-5.780170440673828,55.95562744140625,27.793209075927734,32.150421142578125,27.793209075927734
4,149,-5.37169075012207,55.11033630371094,27.69451332092285,31.31415557861328,27.69451332092285
5,0,-5.530961990356445,55.36408996582031,27.6874942779541,31.564050674438477,27.6874942779541
5,49,-5.922863006591797,55.83232879638672,27.576534271240234,32.02836608886719,27.5765323638916
5,99,-5.884370803833008,56.06134796142578,27.752439498901367,32.251197814941406,27.752439498901367
5,149,-5.987512588500977,56.53498077392578,27.9334774017334,32.71763610839844,27.9334774017334
6,0,-5.753721237182617,55.9091796875,27.79178810119629,32.10242462158203,27.79178810119629
6,49,-6.19108772277832,56.529991149902344,27.72690773010254,32.71247863769531,27.72690200805664
6,99,-6.287752151489258,56.91402053833008,27.86066246032715,33.09222412109375,27.860658645629883
6,149,-6.10552978515625,56.32561492919922,27.689842224121094,32.51079559326172,27.689842224121094
7,0,-5.888160705566406,55.912315368652344,27.659229278564453,32.10658264160156,27.659229278564453
7,49,-5.6524658203125,55.616004943847656,27.717140197753906,31.81313705444336,27.717138290405273
7,99,-5.579128265380859,55.18424606323242,27.531421661376953,31.3866024017334,27.531421661376953
7,149,-5.640419006347656,55.46614074707031,27.639266967773438,31.662979125976562,27.639265060424805
8,0,-5.773979187011719,55.78783416748047,27.69872283935547,31.98233413696289,27.698719024658203
8,49,-5.71003532409668,55.64628601074219,27.677736282348633,31.844837188720703,27.677734375
8,99,-5.719245910644531,55.580631256103516,27.629135131835938,31.775318145751953,27.629133224487305
8,149,-6.024209976196289,56.13541793823242,27.657041549682617,32.328678131103516,27.657041549682617
9,0,-5.639671325683594,55.53072738647461,27.678768157958984,31.72740936279297,27.678768157958984
9,49,-5.715326309204102,55.770355224609375,27.746889114379883,31.96370506286621,27.746889114379883
9,99,-5.569440841674805,55.5389289855957,27.75391960144043,31.737438201904297,27.75391960144043
9,149,-5.660844802856445,55.42000961303711,27.591161727905273,31.619943618774414,27.591161727905273
10,0,-6.054725646972656,56.253440856933594,27.697341918945312,32.44154357910156,27.697341918945312
10,49,-5.606174468994141,55.257972717285156,27.54861068725586,31.46088218688965,27.548608779907227
10,99,-5.367149353027344,55.138824462890625,27.716148376464844,31.339468002319336,27.716148376464844
10,149,-5.83714485168457,55.76741027832031,27.62330436706543,31.96051788330078,27.62330436706543
11,0,-5.911991119384766,55.853843688964844,27.60031509399414,32.044151306152344,27.600313186645508
11,49,-6.022733688354492,56.393577575683594,27.813413619995117,32.57652282714844,27.813411712646484
11,99,-5.5179595947265625,55.28058624267578,27.650394439697266,31.480998992919922,27.650392532348633
