UserID,IndexList,UserName,TotalComment,Comment,Reply,LikeCount,ProvinceCode,Description,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,VipRank
2424145997,[3164],给我醒过来啊,1,1,0,0,2,1,5,0,0,17,1307,7557,0,0,7
2427309657,[2977],小鸟游立夏,1,1,0,1,26,0,0,0,1,221,126,2,0,0,0
2428367465,[1984],全洲华love,1,1,0,0,12,1,28,1,1,406,915,26817,0,0,0
2432731375,[1638],吃货千金妈妈,1,1,0,0,12,1,18,4,0,2199,109,3028,0,0,0
2435401163,[2908],寒风雨微,1,1,0,0,7,0,0,0,1,87,297,863,0,0,0
2443279924,[1364],林先生llli,1,1,0,0,2,1,3,0,1,121,575,784,0,0,0
2448277477,[958],佐尼斯_布莱克,1,1,0,0,19,1,8,0,1,243,879,10810,0,0,0
2450530210,[1294],圣安地列丝,1,1,0,0,15,1,12,3,1,430,569,4919,0,0,0
2452092187,[653],我酱的西,1,1,0,0,6,1,12,0,1,199,326,262,0,0,0
2452468194,"[2132, 2177]",狂乱贵狐狸狸,2,2,0,1,6,1,5,0,1,68,511,1896,0,0,0
2453202000,[1907],九十五是我,1,1,0,0,12,1,16,3,1,213,248,3181,0,1,0
2453757953,"[567, 3717]",米卫兵是脑瘫,2,1,1,3,32,1,4,0,1,4,9,70,0,0,0
2458524742,[3110],星辰繁音,1,1,0,0,21,0,0,0,0,280,1241,42488,0,0,0
2465993134,[3677],不尽少年心,1,1,0,4,2,1,8,0,1,293,182,634,0,0,0
2466742174,[2239],_真夏夜夜_,1,1,0,0,19,1,9,0,1,172,262,24,0,0,0
2470612175,[3806],平淡打工仔,1,1,0,0,2,0,0,0,0,404,1253,614,0,0,0
2472045083,[1231],维尔cheers,1,1,0,0,14,0,0,0,0,24,38,6,0,0,0
2476391445,[341],辫辫今天画画了吗,1,1,0,0,21,1,24,4,0,505,337,136,0,0,0
2479152467,[1013],康Connoronnoc,1,1,0,0,4,1,47,6,1,169,127,786,0,0,0
2479698201,[2730],啊咧可以改名字,1,1,0,0,21,0,0,0,1,58,181,3,0,0,0
2482488460,[1387],夜雨琴川,1,1,0,0,15,1,13,0,1,694,1025,562,0,0,0
2482877025,[1418],昊哥昊哥耗,1,1,0,0,16,1,6,0,1,164,230,288,0,0,0
2486338045,[1047],PpPpPoP子,1,1,0,0,21,0,0,0,1,73,52,322,0,0,0
2486714705,[1764],CLCL青,1,1,0,0,12,1,9,2,1,121,165,399,0,0,0
2486717304,[2897],楚云深不知处,1,1,0,0,5,1,6,1,0,124,408,519,0,1,0
2488554890,[3059],LFRitual,1,0,1,0,29,1,8,0,1,77,203,2931,0,0,0
2490234197,[3493],冇鱼丸有鱼蛋,1,1,0,0,12,0,0,0,0,33,182,123,0,0,0
2490489793,[1731],kahwangtin,1,1,0,0,12,1,20,2,1,213020,1639,43780,1,1,8
2491302260,[2281],kurosaki_白,1,1,0,0,6,0,0,0,1,60,41,743,0,0,0
2491353941,[1370],Dark逆,1,1,0,0,26,0,0,0,1,38,187,124,0,1,0
2491886033,[2207],口袋小胖,1,1,0,0,9,1,16,0,1,46,576,577,0,0,0
2492160444,[443],想变白的天长,1,1,0,0,19,1,14,2,1,137,111,436,0,0,0
2492189114,"[2842, 2843]",魔法少女露米娅,2,2,0,0,6,1,14,2,1,64,56,1026,0,0,0
2492392313,[1537],hikikomori咯,1,1,0,0,18,1,7,2,1,62,381,38,0,0,0
2495405157,[1511],萌萌的小财哥丶,1,1,0,0,0,0,0,0,1,137,468,1161,0,0,0
2495762447,[3817],云落木,1,1,0,0,11,1,5,0,1,46,1820,14442,0,0,0
2496628905,[651],但你却说太遥远丶,1,1,0,0,21,0,0,0,1,31,152,50,0,0,0
2498499821,"[369, 371, 3269]",这里素你不认识的人,3,1,2,9,2,0,0,0,1,0,48,3,0,0,0
2498918314,[626],阿B桑,1,1,0,0,2,1,3,0,1,82,181,126,0,0,0
2501612657,[3475],难自弃的王大脸,1,1,0,0,21,1,11,7,1,165,380,4411,0,0,0
2505257763,[2354],Ans_安,1,1,0,0,4,1,6,1,1,808,172,2088,0,0,0
2508583153,[1320],NESTSIGNIZ,1,1,0,0,12,0,0,0,1,293,431,1586,0,0,0
2509381487,[1514],-Violet_Evergarden-,1,1,0,0,13,1,4,3,1,168,756,88,0,0,0
2514004832,"[3733, 3771]",asukakksk,2,0,2,304,2,1,15,0,1,2,89,715,0,0,0
2515116192,[2268],黑猫儿___,1,1,0,0,6,1,5,0,1,319,297,3605,0,0,0
2515912765,[1191],赶快叫我起床吧,1,1,0,0,12,1,8,2,0,91,1533,1319,0,1,0
2520322782,[3791],傲娇的大尾巴玥,1,1,0,0,0,0,0,0,0,112,153,837,0,0,0
2524655945,[3473],ArraySdream,1,1,0,0,0,1,19,0,0,217,61,257,0,0,0
2524745485,[2509],去云南吃蘑菇吧,1,1,0,2,10,1,8,1,1,364,116,850,0,0,0
2525661924,[1481],芬forLOVE,1,1,0,0,22,1,7,1,1,17,30,21,0,0,0
2527233773,"[3058, 3062, 3336, 3338, 3339, 3343, 3344, 3345, 3348, 3349, 3352, 3355, 3531, 3535]",吃了萤火虫会发光吗,14,0,14,4,21,1,4,0,0,67,185,3111,0,0,6
2532988415,[3315],不高兴的unhappy,1,0,1,0,22,1,0,2,1,368,608,641,0,0,0
2534822355,[60],印第安老斑鳩鳩,1,1,0,0,2,0,0,0,1,145,172,1007,0,0,0
2537839470,[3100],Allshit,1,1,0,0,16,0,0,0,1,25,158,158,0,1,0
2542169083,[1426],梦想就是这只肥鸟,1,1,0,0,6,0,0,0,1,337,350,835,0,0,0
2543397457,[2275],赵电炮会一直努力,1,1,0,0,29,1,4,2,1,137,448,843,0,0,0
2551882994,[2096],疯人印象,1,1,0,0,22,1,21,0,0,303,3504,1813,0,0,0
2557394535,[1207],樱木仙道13_Phoenix,1,1,0,0,10,1,7,2,0,579,4842,54576,0,1,0
2559684645,[1421],多啦Li萌,1,1,0,0,30,0,0,0,1,0,7,8,0,0,0
2560449854,[3620],普通少年林克,1,0,1,12,26,1,2,0,1,125,317,1,0,0,0
2565574214,[1727],RKtech,1,1,0,0,10,1,8,1,1,74,266,166,0,1,0
2568545457,[2149],卿未更,1,1,0,2,19,1,5,0,1,61,202,6308,0,1,0
2570312943,[2937],辐射桃子,1,1,0,0,34,0,0,0,1,60,175,3575,0,0,0
2583563465,[1221],没茶的小茶壶,1,1,0,0,9,1,6,0,1,175,637,3798,0,0,0
2583892464,[2114],LWJ_7_LBJ,1,1,0,0,12,0,0,0,1,178,506,274,0,0,0
2588293054,[1026],陶里折,1,1,0,1,12,1,4,0,1,116,98,616,0,0,0
2593911752,[2838],鱼蛋欧巴,1,1,0,0,12,1,10,0,1,241,336,1681,0,0,0
2595351507,[3469],耿鬼最可爱,1,1,0,0,2,1,5,0,0,132,253,8586,0,0,0
2595563771,[2794],三汪i,1,1,0,0,15,1,6,0,1,75,381,6297,0,0,0
2595635025,[320],亚洲善待人类组织,1,1,0,5,4,1,8,0,1,1621,148,2,0,0,0
2599292260,[1593],SkyForest233,1,1,0,0,19,0,0,0,0,45,542,68,0,0,0
2605321237,[2949],Linkxu,1,0,1,20,30,1,0,1,0,153,420,5971,0,0,0
2608937505,[1281],不会降龙十八掌的靖哥哥,1,1,0,1,5,1,8,2,1,328,313,246,0,0,0
2612057145,[2802],墨妖喵,1,1,0,0,4,1,15,1,1,113,198,869,0,0,0
2613619953,[3484],人类比喵还要愚蠢,1,1,0,0,13,1,8,0,1,220,950,1789,0,0,0
2613686815,"[550, 2466, 2567]",薄荷巴乔,3,1,2,8,16,0,0,0,1,28,74,42,0,0,0
2614031312,[2366],_李肆,1,1,0,0,12,1,15,1,1,233,324,869,0,0,0
2615810545,[672],伊晗韵poi,1,1,0,0,15,0,0,0,0,124,240,933,0,0,0
2620012484,[1680],郝铁蛋er,1,1,0,0,5,0,0,0,1,110,672,438,0,0,0
2621092437,[1169],詹尼janny,1,1,0,2,8,1,8,2,1,10747,308,355,0,0,0
2623101475,[2252],秃噜马膝盖,1,1,0,0,21,1,12,3,1,192,1136,1840,0,0,0
2623404925,[713],pluckooo,1,1,0,0,15,0,0,0,1,1,13,6116,0,0,0
2629347667,"[2133, 2137, 2145]",赤黑零,3,3,0,0,6,1,32,7,1,80,222,1210,0,0,0
2630504695,[1492],蜂鸣小二,1,1,0,0,5,1,5,1,1,2112,121,390,0,0,0
2630660913,"[585, 639]",Lawliet-罗莱特,2,2,0,0,21,1,7,0,1,26,44,15,0,0,0
2631142060,[3440],图茶鲸鱼,1,1,0,0,12,0,0,0,1,346,1001,872,0,0,0
2642547487,[1687],iJianyx,1,1,0,0,12,1,7,1,1,215,1132,5121,0,0,0
2642759204,[2881],忍者神龟Jackson,1,1,0,0,15,1,21,3,0,533,3242,12510,0,0,0
2644330113,[953],一·Rowan·一,1,1,0,0,2,1,0,16,0,763,431,3298,0,0,0
2644580721,[2635],蒸朋狂人汽轮机的黎明,1,1,0,0,19,1,60,14,1,808,813,2350,0,0,0
2648153671,[883],草東街輕瘋派對,1,1,0,0,21,1,1,0,0,73,1308,1198,0,0,0
2648607002,[3615],凌驾了所有的西风,1,0,1,8,0,0,0,0,1,126,112,3075,0,1,0
2648631657,"[1332, 1500, 1501, 1999, 2000]",禹声魅夜,5,5,0,0,5,1,10,0,0,22771,5053,31490,1,0,0
2649896941,[3813],看花人犹在,1,1,0,0,0,0,0,0,1,146,576,423,0,1,1
2652878923,[2035],吴晶华1,1,0,1,2,9,1,4,0,1,75,213,108,0,0,0
2654346061,[2455],Khalil-Young,1,1,0,0,9,1,9,0,1,92,490,227,0,0,0
2654558603,[997],哎羊刁刁,1,1,0,0,6,1,21,5,0,360,735,348,0,0,0
2654585452,[1674],KARAKA3,1,1,0,0,22,1,29,2,1,70,215,228,0,0,0
2655891333,[3725],叶不二叽,1,0,1,0,2,0,0,0,1,305,286,3329,0,0,0
2656311017,"[2608, 3072]",西蘩_,2,0,2,8,4,1,6,0,1,217,196,673,0,0,0
2658726532,[3480],要死的Cat,1,1,0,0,9,1,12,9,1,92,73,804,0,0,0
2668308095,[1739],哀殿赛高,1,1,0,0,2,0,0,0,1,0,382,9,0,0,0
2668649263,[835],Stone32-,1,1,0,0,6,1,17,0,1,0,1183,715,0,0,0
2669367193,[2927],童路Cy,1,1,0,0,15,1,53,14,1,130,658,1235,0,0,0
2671148153,"[2024, 2390, 2646, 2647, 3218, 3219]",舒大帅好吧_427,6,0,6,22,23,0,0,0,1,72,305,128,0,0,0
2671819065,[2221],尾咩咩,1,1,0,0,2,0,0,0,1,54,80,8,0,0,0
2677181873,[1712],黑米米米米米,1,1,0,0,4,0,0,0,1,2186,229,6750,0,0,0
2678635171,[678],附了魔的刺猬,1,1,0,0,4,0,0,0,0,75,444,481,0,0,0
2684600847,[3462],灰如月岩,1,1,0,0,19,1,41,7,1,149,962,2672,0,0,0
2684635444,[1405],大尾拟八哥,1,1,0,0,21,1,3,6,1,373,556,775,0,0,0
2684959851,[2873],Morthal莫萨尔,1,0,1,17,0,0,0,0,1,11,63,4,0,0,0
2686720272,"[2419, 3825]",V我50送赛博垃圾,2,0,2,0,2,1,9,0,0,2469,517,2059,1,0,0
2687160981,[2486],忧观眼下,1,1,0,0,15,1,7,3,1,62,762,6693,0,0,0
2688011343,[2933],yukin725,1,1,0,0,13,0,0,0,0,59,101,54,0,0,0
2688721372,"[3826, 3827, 3828]",山楂制品琪琪子,3,0,3,0,2,1,22,14,0,7644,651,9918,0,0,0
2691800751,[1664],爱榭,1,1,0,0,4,0,0,0,0,244,165,487,0,0,0
2692038797,[933],Calvarie游,1,1,0,0,10,1,13,1,0,158,807,4258,0,0,0
2693416411,[1525],纯洁善良温柔小绵羊咩,1,1,0,0,0,1,13,0,1,77,254,62,0,0,0
2693482595,[2201],1123我鸽了,1,1,0,0,3,1,6,0,1,52,77,148,0,0,0
2693684502,[1019],小鸽子今天咕咕了吗,1,1,0,0,2,1,37,1,1,229,176,186,0,0,0
2693916272,[3168],没饭吃的小孩,1,1,0,0,15,0,0,0,1,16,119,574,0,0,0
2693966392,[3614],petalchaser,1,0,1,4,2,1,4,0,0,54,108,816,0,0,0
2696986581,[647],靠Qiang站,1,1,0,0,11,0,0,0,1,35,50,20,0,0,0
2703112127,[1719],张大大大大奔,1,1,0,0,18,1,5,2,1,73,16,14,0,0,0
2704170122,[1572],一条坠子,1,1,0,0,2,1,44,7,0,146028,1314,20930,1,1,7
2705110607,[1182],Oooooooooooops,1,1,0,0,12,1,11,1,0,433,4481,7870,0,0,0
2707562305,[1036],NNightRaven,1,1,0,0,29,1,7,0,0,176,205,153,0,0,0
2710090471,[3780],津上翔一_厨,1,1,0,0,12,1,10,1,1,386,2563,10169,0,1,0
2710677085,[3094],双生喵,1,0,1,0,4,1,15,2,0,223,1136,6846,0,0,0
2716276933,[1262],被簇拥着的寂寞,1,1,0,0,16,0,0,0,0,58,209,632,0,0,0
2717396284,[2623],GungnirOD,1,1,0,1,15,0,0,0,1,32,19,6,0,0,0
2718240343,[1116],吨一口大柠檬茶,1,1,0,0,12,1,6,0,0,2856,721,5798,0,0,6
2725791827,"[1909, 3525, 3627, 3629, 3635, 3642, 3644, 3650, 3653, 3658, 3659]",丨Mush丨,11,1,10,37,29,0,0,0,1,98,51,32,0,0,0
2733446912,[1156],i唐唐唐唐唐唐,1,1,0,0,6,1,0,1,1,107,52,3,0,0,0
2743743072,[578],写作文的小头儿子,1,1,0,0,0,0,0,0,1,1376,3167,1592,0,0,0
2744046920,[1552],MO_o233,1,1,0,0,10,0,0,0,1,9,32,17,0,0,0
2750309600,[2195],禁止蓝化,1,0,1,3,12,0,0,0,1,53,197,172,0,0,0
2750400481,[2934],誊朔980,1,1,0,0,4,1,7,0,1,101,355,1,0,0,0
2750518514,"[1314, 1398]",WeRjo,2,2,0,0,12,1,3,0,1,210,830,80,0,0,0
2751070495,[694],艾茵哈特·斯崔特斯,1,1,0,0,7,1,55,11,1,92,476,20851,0,0,6
2752752855,[1145],兔喵酱的幻想,1,1,0,0,12,1,25,8,1,71,141,151,0,0,0
2757136532,[1069],酱奶瑭鹅,1,1,0,0,12,1,21,13,0,331,590,2439,0,0,0
2758169352,[3174],77我是一根葱,1,1,0,0,15,0,0,0,1,70,233,19,0,0,0
2761170230,[1296],呆伦Dylan_CasterRefx_UP,1,1,0,0,0,1,18,0,1,156,1010,4,0,0,0
2763109503,[2432],阿嗣阿四-,1,1,0,0,21,1,6,0,0,481,881,16518,0,0,0
2763822641,[3702],等侑子的四一,1,0,1,0,7,1,15,2,1,65,187,286,0,0,0
2772922971,[1830],拉布拉多大王,1,1,0,0,2,1,2,0,0,157,328,422,0,0,0
2780103907,[879],whoischris,1,1,0,0,6,0,0,0,1,192,659,2104,0,0,0
2784230151,[3405],Canyougivemeonelastkiss,1,0,1,43,7,1,5,0,0,222,685,972,0,0,6
2784312662,[137],麦片脆皮雪糕世界第一好吃,1,1,0,2,2,1,6,2,0,810,1059,1938,0,0,0
2786976583,[1587],陈塘关首富之妻,1,1,0,0,0,1,4,0,0,342,280,762,0,0,0
2793801297,[633],哈库la马ta塔,1,1,0,0,1,1,3,0,1,239,439,1048,0,0,0
2794810450,[162],为昵感动,1,1,0,0,12,1,7,2,1,15,69,567,0,0,0
2794817781,[2198],出气筒同志,1,1,0,0,22,1,1,0,1,226,265,669,0,0,0
2796113361,[2430],TINGEM会飞不会跑,1,0,1,1,10,1,7,2,1,188,76,189,0,0,0
2796207394,[1465],不抽烟CHIRS,1,1,0,0,9,0,0,0,1,92,320,127,0,0,0
2798302070,"[3161, 3172]",一鸣嘿,2,2,0,8,19,1,10,1,1,398,762,1958,0,0,0
2800409490,[438],NOBO哒,1,1,0,1,23,1,20,3,1,177,128,216,0,0,0
2800451312,[2038],董丶大橙,1,0,1,0,4,1,4,0,1,116,161,15,0,0,0
2804050062,[2337],島村卯月P-翠,1,1,0,1,21,1,15,1,1,287,473,16680,0,0,0
2806838242,[1970],驯规捣矩,1,1,0,0,4,1,8,0,0,133,3481,10812,0,0,0
2811309882,[652],下次还可以再见嘛,1,1,0,0,21,1,10,0,0,96,211,23,0,0,0
2811505211,[658],Gerard-Way,1,1,0,0,3,1,17,0,1,40,469,2103,0,0,0
2817440890,[2487],本物祖少,1,1,0,0,12,1,7,0,1,374,187,47121,0,0,0
2821339101,[456],Vincent___威少,1,1,0,0,12,1,16,5,1,901,1232,590,0,0,0
2825084253,[901],被宽恕的白魔,1,1,0,0,6,1,10,1,0,149,912,3080,0,1,6
2825568617,[2890],FL_飞羽流星,1,0,1,2,2,1,13,2,1,15,198,35,0,0,0
2827921587,[2928],勇敢的丁达尔,1,1,0,0,23,1,6,0,1,246,43,341,0,0,0
2828679290,[1141],酒一烟和我不搭,1,1,0,0,12,1,25,11,1,36,75,79,0,0,0
2831336297,[3112],今天还想更加努力,1,1,0,0,2,1,10,0,1,502,1508,1226,1,0,0
2833685157,[3167],游离在边缘2016,1,1,0,0,9,0,0,0,1,54,1082,4645,0,0,3
2834189794,[2105],双侠之一的陆小酒,1,1,0,0,21,1,0,12,0,225,340,1029,0,0,0
2836437000,[851],fababaaaaa,1,1,0,0,12,0,0,0,1,105,83,2,0,0,0
2836607150,[3847],天使爱吃麻婆豆腐,1,1,0,0,31,0,0,0,1,35,768,23,0,0,0
2841880263,[2098],上天入地大头怪,1,1,0,0,15,0,0,0,1,58,959,297,0,0,0
2851441000,[717],雾天购雾,1,1,0,0,26,1,4,1,1,48,104,759,0,0,0
2851767270,"[790, 1389]",易超,2,2,0,0,2,1,9,0,1,1,1,1740,0,0,0
2854011612,[2488],黄油蟹蟹泥,1,1,0,0,12,1,29,0,1,159,236,1549,0,0,0
2855049290,[2733],玛格丽特虾米,1,1,0,0,14,0,0,0,1,105,215,1592,0,0,0
2856517332,[3796],hakumei_surfing_ver,1,1,0,3,2,1,4,0,1,141,948,2496,0,0,6
2859678342,[2784],福尔摩斯爱摸鱼,1,1,0,0,19,1,29,0,1,160,684,13669,0,1,0
2860185212,[642],hoshif_星风,1,1,0,0,2,1,0,1,1,244,369,128,0,0,3
2866004380,[1863],南周333,1,1,0,0,19,1,9,2,1,137,332,12774,0,0,0
2866803582,[2090],十余百里,1,1,0,0,1,1,47,12,0,302,389,12394,0,0,0
2869389952,"[903, 2319, 2569, 2682, 3032, 3033, 3710]",linuxer和笨兔兔,7,1,6,6,6,0,0,0,1,93,432,127,0,0,0
2870290292,[3515],callme_Joker,1,0,1,0,21,1,13,2,1,182,133,69,0,0,0
2873697330,"[2176, 2612]",赫尔薇安,2,1,1,16,15,1,3,0,0,2121,161,13633,0,0,5
2874387804,"[409, 411, 414]",天不再晴朗Lk,3,1,2,2,15,0,0,0,0,53,473,259,0,0,0
2875629060,[1061],UNDO骨次方,1,1,0,0,2,1,15,7,0,180,358,12729,0,0,0
2876088000,[2819],控制想控制情绪的情绪,1,1,0,0,9,1,7,0,1,18,116,869,0,0,0
2878686520,[2262],折来,1,1,0,0,1,1,2,0,0,65,341,72,0,0,0
2878806180,[1898],仏师runhuayoyo,1,1,0,0,13,1,0,1,1,70,58,4,0,0,0
2880743434,[3426],Yoennsei,1,1,0,0,6,1,8,1,1,69,1123,5837,0,0,0
2881007290,"[786, 3040]",Kotani_,2,1,1,2,12,0,0,0,1,39,552,797,0,1,0
2881327623,[2210],信号发射biu,1,1,0,1,2,1,6,16,0,639,2889,35672,1,0,0
2884425863,[2304],泽泽洋-,1,1,0,1,2,1,6,0,1,390,409,3173,0,0,6
2884686094,"[104, 142]",我伊布贼溜,2,0,2,1,14,1,10,0,0,239,543,1128,0,0,6
2885693250,"[2253, 2264]",normanbao,2,2,0,0,2,0,0,0,1,62,149,773,0,0,0
2886626987,[2329],Fifis-bin,1,1,0,1,29,1,1,1,1,224,633,183,0,0,0
2889497597,[2158],絢瀨繪里里,1,1,0,0,22,1,3,0,1,135,261,1115,0,0,0
2890281860,[2223],旷古神坑-我是爱莉的好爸爸,1,1,0,0,19,1,18,5,1,109,680,684,0,0,0
2891076797,[1304],imbalilang,1,1,0,0,19,0,0,0,1,8,39,35,0,0,0
2891527090,[2770],_远策,1,1,0,0,30,1,6,0,1,123,76,1320,0,0,0
2891967440,[2076],iAu-Huu,1,1,0,0,6,1,7,0,1,682,751,3506,0,0,0
2902149977,[1930],Catnip蔡大喵,1,1,0,0,2,0,0,0,1,34,176,145,0,0,0
2906395951,[1659],土豆番茄糖三勺,1,1,0,0,19,1,17,0,1,292,120,729,0,0,0
2907368425,[2197],V灬杰,1,1,0,0,2,1,13,6,1,120,509,867,0,0,0
2908847995,[692],扶桑桑树,1,1,0,0,23,1,6,2,1,208,1443,4198,0,1,0
2909404977,[251],原味砂糖小狗,1,1,0,0,21,1,2,0,1,29,139,79,0,0,0
2910407401,[1856],摸鱼大赛16号选手,1,1,0,0,15,1,14,1,0,215,439,4530,0,0,0
2910866901,[2630],叽米咕咕咕,1,1,0,0,2,1,55,6,1,76,3550,95718,0,1,6
2911380361,[1677],uuuuundemo,1,1,0,0,2,1,10,1,0,70,179,244,0,0,0
2912459517,"[2513, 3625]",某赫国炼金术师,2,1,1,2,18,1,15,3,1,38,45,77,0,0,6
2914320631,[2100],古斯特人,1,1,0,0,2,0,0,0,1,19,129,219,0,0,0
2917442563,[1050],假行僧may,1,1,0,0,0,0,0,0,0,194,1401,8419,0,0,6
2925673401,[305],煎饼的红领巾更鲜艳了,1,1,0,0,17,1,5,0,1,313,666,4614,0,0,0
2925692880,[2632],割孤露泽_,1,1,0,1,0,1,8,0,1,27,410,1147,0,0,0
2928604263,"[1142, 1192, 1193]",天才han4,3,3,0,0,5,1,5,0,1,156,774,645,0,0,0
2930113214,[891],该账户已注销多年,1,1,0,0,2,0,0,0,0,46,177,7,0,0,0
2931541195,[2310],我今天学吉他画画日语Coding了吗,1,1,0,0,0,1,15,0,1,131,311,1388,0,0,7
2932371723,[1850],Ars_陌小离,1,1,0,4,29,1,14,5,1,240,1634,1176,0,0,0
2933257551,[866],Risuto,1,1,0,0,12,0,0,0,1,3690,24,2337,0,0,0
2935287381,[3524],还是看看远方的雪山吧,1,0,1,1,18,1,7,0,1,29,183,16,0,0,0
2935978633,[2747],江苟之Djangoss,1,1,0,0,19,1,4,0,1,360,485,1198,0,0,7
2936113311,[3114],Fine_Fine_Fine_,1,1,0,0,9,1,20,4,1,334,140,795,0,0,0
2936357605,[644],狐狐孤,1,1,0,1,23,1,10,0,1,237,227,354,0,0,0
2937650757,[1046],五年高考三年模拟江浙沪分销,1,1,0,0,2,0,0,0,1,21,226,880,0,0,0
2940180963,"[284, 285, 290, 292]",A秋酱,4,1,3,1,22,0,0,0,0,1404,1926,1579,0,0,0
2941219672,[2328],anty神,1,1,0,0,13,1,6,7,1,692,9863,62307,0,0,7
2945290207,[73],RAOOOOOO豹,1,1,0,0,2,1,8,2,1,211,163,484,0,0,0
2945806275,"[2689, 3736]",最后一个欧皇,2,0,2,0,3,1,15,3,1,47,53,410,0,0,0
2946780613,"[3328, 3330, 3332]",G战车大肥肠_MFFL,3,0,3,2,15,0,0,0,1,166,702,890,0,0,0
2947391102,[1408],正念训练学员,1,1,0,1,2,1,16,0,1,24,293,301,0,0,0
2948304625,[3502],SsSsan丶,1,1,0,0,22,0,0,0,1,8,155,81,0,0,0
2950164140,[1336],不要再吃糖了啊_,1,1,0,0,12,1,4,0,1,226,427,369,0,0,4
2950862475,"[3836, 3839]",男人的浪漫是剑风传奇,2,0,2,30,12,1,21,5,1,230,188,2960,0,0,0
2952404965,[200],暮小翊,1,1,0,0,5,1,13,1,1,124,206,176,0,0,0
2956163590,[2885],一夜镜秋,1,1,0,0,19,1,8,2,1,0,7,57,0,0,0
2957501292,[2008],碎碎念念的时空机器,1,1,0,0,21,1,29,4,0,298,106,27553,0,0,0
2958113832,[122],小朱老師有墨水,1,1,0,0,0,1,9,1,1,198,160,661,0,0,0
2968667544,"[2089, 2092]",uwu老大哥,2,2,0,0,26,1,7,0,1,34,47,775,0,0,0
2968729755,[2046],CeeoF,1,1,0,0,2,1,13,2,1,140,681,3510,0,0,0
2975611240,"[2610, 3606]",奈礼_谏山创我日你先人,2,0,2,3,21,1,14,0,1,594,933,5194,0,0,0
2977455924,"[2425, 2427]",cctoo_88,2,0,2,3,33,1,5,0,0,308,2445,8530,0,0,0
2989617342,[2271],追唔到翡翠的墨尔本,1,1,0,0,12,1,5,7,1,62,146,6440,0,0,0
2990584092,[782],SUZA陵光,1,1,0,0,21,1,14,2,1,1745,1101,2667,1,0,7
2994457580,[1014],Mikami-Mika,1,1,0,2,2,0,0,0,1,161,396,326,0,0,0
3003481950,[2332],小刘Ryu,1,1,0,0,2,1,9,0,1,54,74,1,0,0,0
3004665147,[1551],yilililii,1,1,0,0,12,1,6,0,0,2,211,26,0,0,0
3008147275,[1104],X凶鸟,1,1,0,0,15,0,0,0,1,64,151,50,0,0,0
3009608862,[3055],控北酱的绅士,1,0,1,12,9,1,12,0,1,23,158,43,0,0,0
3012450491,[3458],OG的狐狸头,1,1,0,0,3,1,24,1,1,168,359,3438,0,1,0
3018654483,"[1340, 1690]",复方晚公子,2,2,0,0,2,1,1,0,0,446,820,1544,1,1,0
3021492951,[1194],_芊芊芝莉_,1,1,0,0,0,1,6,1,0,1303,712,8056,0,0,0
3021605811,[889],890鱼,1,1,0,0,21,1,8,1,1,106,76,608,0,0,0
3029287722,[1238],我想中一次奖,1,1,0,0,21,1,0,1,1,20,417,1030,0,0,0
3033865145,[1403],見光死的智障,1,1,0,1,12,1,9,2,1,69,55,81,0,0,0
3040732391,[781],Arc-311,1,1,0,1,18,1,17,1,1,96,98,347,0,0,0
3041026947,[561],爱童不泯,1,1,0,0,25,1,4,0,1,178,562,2771,0,0,0
3046399192,[1427],Centity,1,1,0,0,12,0,0,0,1,401,692,1044,0,0,0
3052017403,[2287],一个马,1,1,0,0,7,1,4,0,1,546,416,786,0,0,0
3054663453,[3184],雪景Mask,1,1,0,0,2,0,0,0,1,59,56,1396,0,0,0
3058687734,[1767],小白测平,1,1,0,0,12,1,9,0,1,1115,249,84,0,0,0
3059745893,[1043],悲喜交加斯麦力,1,1,0,0,4,0,0,0,1,34,259,170,0,0,0
3061309861,"[3455, 3457]",塞拉门尼斯儿,2,2,0,0,0,1,5,0,1,104,496,1821,0,0,0
3070100823,[581],兵长死面瘫,1,1,0,0,2,0,0,0,1,83,597,733,0,0,0
3070898713,[1024],茜茜的小迷弟一枚,1,1,0,0,19,0,0,0,1,224,1167,1389,0,1,0
3070906945,[379],糖葫芦不酸吖,1,1,0,0,7,1,16,1,0,167,418,948,0,0,0
3073773877,"[2866, 2867]",光阴咖啡厅,2,0,2,2,4,1,10,0,1,104,551,1322,0,0,7
3074972065,[1277],果果同学提不起劲,1,1,0,0,4,1,5,0,1,7,32,5,0,0,0
3075436305,[424],小唐Thomas,1,1,0,1,30,0,0,0,1,368,568,108,1,0,0
3075872047,[455],喵星驻球办发言人,1,1,0,0,0,1,19,0,1,254,434,1152,0,0,0
3081909463,[3763],347116109_4a68d3,1,0,1,2,25,0,0,0,1,4,61,8,0,0,0
3086460331,[378],士多啤梨屁,1,1,0,0,2,0,0,0,1,866,487,2145,0,0,0
3086524793,[3845],逍遥鸟酱,1,1,0,0,2,1,12,0,1,210,483,3371,0,0,0
3086944075,"[3195, 3378, 3408]",-Keo-,3,1,2,2730,12,0,0,0,1,110,429,1034,0,0,0
3091055821,[1007],梦花彼月,1,1,0,0,16,1,8,2,1,60,338,432,0,0,0
3100292451,[1808],爱逗比的猫,1,0,1,4,12,1,4,0,1,274,384,1406,0,0,0
