Label,D1,D2
1.0,-51.256160736083984,-15.463815689086914
3.0,10.735279083251953,45.734066009521484
3.0,19.011388778686523,60.09872817993164
0.0,15.605353355407715,-69.35430908203125
3.0,10.834253311157227,80.60911560058594
2.0,8.53109359741211,-51.65678405761719
1.0,-39.967689514160156,-26.978801727294922
1.0,-43.51183319091797,-12.727835655212402
5.0,-84.9267807006836,16.182525634765625
4.0,58.67163848876953,36.82321548461914
5.0,-81.8355484008789,26.33359146118164
1.0,-36.33656692504883,-35.12890625
0.0,48.12784957885742,-66.69705200195312
1.0,-53.09968948364258,-60.56973648071289
3.0,-43.82137680053711,23.889158248901367
2.0,12.443405151367188,-12.00711441040039
3.0,-28.06969451904297,63.06929016113281
2.0,0.5696812868118286,9.768383979797363
1.0,-56.386234283447266,-46.578224182128906
3.0,0.9140228629112244,24.391462326049805
0.0,56.46041488647461,-48.93385696411133
2.0,38.19586181640625,-1.305823802947998
0.0,28.4442138671875,-36.24470901489258
2.0,19.330053329467773,-7.996938705444336
1.0,-31.01874542236328,-47.94056701660156
2.0,-1.850101351737976,0.9741685390472412
2.0,-3.181581497192383,-18.677488327026367
3.0,5.457520484924316,74.75608825683594
1.0,-45.53750228881836,-5.289199352264404
5.0,-21.822940826416016,-84.82365417480469
2.0,-3.5063936710357666,2.8112754821777344
3.0,-11.800793647766113,57.501895904541016
5.0,-20.214611053466797,-86.1976318359375
3.0,-8.307439804077148,76.97567749023438
3.0,-29.7944393157959,8.309062004089355
0.0,39.02323532104492,-58.815574645996094
1.0,45.5994873046875,19.667802810668945
1.0,-52.948978424072266,-23.695932388305664
3.0,-21.814899444580078,81.71556854248047
4.0,47.98964309692383,29.170429229736328
1.0,-58.2845458984375,-51.72340774536133
3.0,-35.950687408447266,53.635902404785156
1.0,-64.29218292236328,-27.360107421875
4.0,32.89619064331055,24.34680938720703
1.0,-17.76885986328125,25.51555633544922
1.0,-0.7397994995117188,-78.2781982421875
