Epoch,Step,Loss,Discrim_empi,Compress_empi,Discrim_theo,Compress_theo
0,0,-22.200748443603516,55.50200271606445,27.75113868713379,31.709083557128906,27.751134872436523
0,49,-22.25991439819336,55.54404830932617,27.666292190551758,31.745254516601562,27.666292190551758
0,99,-22.075523376464844,55.22248840332031,27.644929885864258,31.428936004638672,27.644929885864258
0,149,-22.053146362304688,55.301727294921875,27.819726943969727,31.50836753845215,27.819726943969727
1,0,-22.06761360168457,55.15727996826172,27.566884994506836,31.360891342163086,27.566879272460938
1,49,-22.00528335571289,55.097373962402344,27.63285255432129,31.30436897277832,27.63285255432129
1,99,-21.988311767578125,55.132545471191406,27.72804069519043,31.340164184570312,27.72804069519043
1,149,-23.052181243896484,56.9423828125,27.783126831054688,33.13044357299805,27.783126831054688
2,0,-22.10028076171875,55.26746368408203,27.650501251220703,31.476253509521484,27.65049934387207
2,49,-21.87555694580078,54.948822021484375,27.73434829711914,31.156513214111328,27.734346389770508
2,99,-22.124343872070312,55.270729064941406,27.595230102539062,31.47616195678711,27.595226287841797
2,149,-22.282283782958984,55.618446350097656,27.721969604492188,31.822044372558594,27.721969604492188
3,0,-22.145885467529297,55.343387603759766,27.650373458862305,31.544048309326172,27.650373458862305
3,49,-22.263490676879883,55.465721130371094,27.539857864379883,31.665864944458008,27.539854049682617
3,99,-21.744585037231445,54.71339416503906,27.708629608154297,30.927385330200195,27.708629608154297
3,149,-22.256607055664062,55.54328918457031,27.67341423034668,31.746559143066406,27.673412322998047
4,0,-22.457500457763672,55.975120544433594,27.81893539428711,32.174530029296875,27.818933486938477
4,49,-21.711238861083984,54.54234313964844,27.535415649414062,30.758634567260742,27.53541374206543
4,99,-22.40909194946289,55.878074645996094,27.794389724731445,32.07337188720703,27.794389724731445
4,149,-21.993209838867188,55.115455627441406,27.690162658691406,31.319425582885742,27.690162658691406
5,0,-22.148693084716797,55.39235305786133,27.716798782348633,31.593120574951172,27.716794967651367
5,49,-22.449626922607422,55.81098556518555,27.592409133911133,32.007537841796875,27.5924072265625
5,99,-22.53915023803711,56.07903289794922,27.770681381225586,32.268836975097656,27.770681381225586
5,149,-22.70330047607422,56.45420837402344,27.923070907592773,32.638267517089844,27.923070907592773
6,0,-22.44548797607422,55.95577621459961,27.819944381713867,32.14858627319336,27.8199405670166
6,49,-22.76836585998535,56.429283142089844,27.723011016845703,32.61336135864258,27.723011016845703
6,99,-23.00309944152832,56.93380355834961,27.892955780029297,33.11283874511719,27.892955780029297
6,149,-22.70352554321289,56.28950119018555,27.67543601989746,32.47510528564453,27.675432205200195
7,0,-22.48845672607422,55.93648147583008,27.683582305908203,32.13075637817383,27.68358039855957
7,49,-22.243602752685547,55.55537414550781,27.72405242919922,31.753250122070312,27.72405242919922
7,99,-22.10320281982422,55.204856872558594,27.549285888671875,31.407970428466797,27.549283981323242
7,149,-22.286827087402344,55.59105682373047,27.669527053833008,31.786922454833984,27.669527053833008
8,0,-22.33509063720703,55.69165802001953,27.69976234436035,31.888141632080078,27.69976234436035
8,49,-22.36025619506836,55.741966247558594,27.712316513061523,31.939327239990234,27.712316513061523
8,99,-22.25302505493164,55.49868392944336,27.6154727935791,31.694236755371094,27.6154727935791
